Country Name;Country Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Azerbaijan;AZE;53,749;53,441;53,132;52,824;52,515;52,206;51,896;51,588;51,278;51,185;51,386;51,587;51,787;51,988;52,189;52,389;52,589;52,79;52,99;53,19;53,406;53,637;53,883;54,145;54,422;54,714;55,021;55,343;55,68;56,031;56,397;56,776;57,17;57,577;57,997
Burundi;BDI;6,271;6,455;6,637;6,823;7,014;7,211;7,412;7,618;7,83;8,036;8,246;8,461;8,682;8,908;9,139;9,375;9,617;9,864;10,118;10,376;10,642;10,915;11,194;11,482;11,776;12,078;12,388;12,706;13,032;13,366;13,708;14,058;14,417;14,784;15,16
Belgium;BEL;96,377;96,461;96,542;96,622;96,7;96,777;96,851;96,924;96,996;97,065;97,129;97,186;97,241;97,296;97,35;97,403;97,454;97,505;97,555;97,603;97,651;97,698;97,744;97,789;97,833;97,876;97,919;97,961;98,001;98,041;98,079;98,117;98,153;98,189;98,224
Benin;BEN;34,485;35,247;35,827;36,136;36,447;36,758;37,071;37,385;37,699;38,015;38,333;38,65;39,036;39,536;40,039;40,543;41,049;41,558;42,069;42,58;43,093;43,608;44,125;44,642;45,166;45,695;46,229;46,768;47,312;47,861;48,415;48,972;49,534;50,1;50,669
Burkina Faso;BFA;13,815;14,07;14,33;14,593;14,86;15,131;15,407;15,875;16,51;17,166;17,844;18,54;19,258;19,996;20,757;21,537;22,339;22,996;23,534;24,079;24,633;25,196;25,767;26,346;26,934;27,53;28,134;28,743;29,358;29,98;30,607;31,24;31,877;32,52;33,166
Bangladesh;BGD;19,811;20,257;20,61;20,966;21,328;21,693;22,064;22,438;22,818;23,202;23,59;24,096;24,756;25,429;26,114;26,809;27,517;28,237;28,968;29,709;30,462;31,225;31,993;32,762;33,535;34,308;35,083;35,858;36,632;37,405;38,177;38,946;39,711;40,473;41,23
Bulgaria;BGR;66,377;66,717;67,056;67,33;67,557;67,782;68,007;68,231;68,454;68,677;68,899;69,166;69,524;69,879;70,233;70,584;70,932;71,278;71,622;71,963;72,302;72,638;72,975;73,313;73,651;73,99;74,329;74,669;75,008;75,347;75,686;76,025;76,363;76,701;77,037
Bahrain;BHR;88,14;88,329;88,398;88,395;88,392;88,388;88,385;88,382;88,379;88,376;88,372;88,369;88,373;88,383;88,399;88,422;88,452;88,488;88,53;88,579;88,634;88,695;88,762;88,835;88,915;88,999;89,09;89,186;89,287;89,394;89,506;89,622;89,743;89,869;89,999
Bahamas, The;BHS;79,838;80,067;80,293;80,518;80,74;80,961;81,18;81,396;81,611;81,824;82,007;82,049;82,092;82,134;82,176;82,218;82,26;82,302;82,343;82,385;82,427;82,476;82,532;82,596;82,668;82,746;82,832;82,925;83,025;83,132;83,245;83,365;83,492;83,625;83,764
Bosnia and Herzegovina;BIH;39,249;39,578;39,887;40,196;40,506;40,817;41,13;41,442;41,755;42,069;42,384;42,698;43,014;43,33;43,648;43,965;44,282;44,601;44,92;45,239;45,558;45,878;46,199;46,519;46,84;47,173;47,518;47,876;48,245;48,626;49,02;49,425;49,841;50,269;50,708
Belarus;BLR;65,981;66,374;66,766;67,155;67,541;67,926;68,308;68,687;69,064;69,482;69,973;70,458;70,939;71,415;71,887;72,354;72,816;73,273;73,726;74,172;74,672;75,188;75,697;76,199;76,693;77,181;77,661;78,134;78,595;79,044;79,483;79,91;80,326;80,731;81,125
Belize;BLZ;47,465;47,271;47,059;46,848;46,637;46,425;46,214;46,003;45,793;45,582;45,398;45,381;45,364;45,347;45,33;45,313;45,296;45,279;45,262;45,245;45,228;45,228;45,246;45,282;45,335;45,406;45,495;45,601;45,724;45,866;46,025;46,201;46,396;46,608;46,838
Bermuda;BMU;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
Bolivia;BOL;55,577;56,579;57,541;58,079;58,615;59,15;59,682;60,212;60,739;61,264;61,787;62,306;62,783;63,248;63,711;64,17;64,628;65,082;65,535;65,984;66,43;66,874;67,315;67,699;68,047;68,393;68,738;69,08;69,425;69,773;70,123;70,475;70,83;71,186;71,545
Brazil;BRA;73,922;74,69;75,444;76,181;76,903;77,61;78,302;79,048;79,781;80,496;81,192;81,553;81,88;82,203;82,521;82,834;83,143;83,448;83,749;84,044;84,335;84,631;84,923;85,209;85,492;85,77;86,042;86,309;86,569;86,824;87,073;87,317;87,555;87,788;88,016
Barbados;BRB;37,37;37,006;36,643;36,283;35,924;35,566;35,21;34,856;34,503;34,152;33,827;33,629;33,431;33,234;33,037;32,841;32,646;32,451;32,256;32,063;31,87;31,7;31,553;31,429;31,328;31,249;31,193;31,159;31,147;31,158;31,191;31,246;31,324;31,425;31,548
Brunei Darussalam;BRN;66,438;66,585;67,078;67,604;68,126;68,644;69,158;69,666;70,17;70,669;71,164;71,652;72,046;72,421;72,794;73,163;73,529;73,892;74,252;74,608;74,961;75,31;75,656;75,997;76,332;76,663;76,99;77,312;77,629;77,942;78,25;78,554;78,854;79,149;79,439
Bhutan;BTN;16,388;17,161;17,962;18,791;19,649;20,537;21,456;22,401;23,377;24,383;25,418;26,48;27,57;28,688;29,835;30,965;31,712;32,469;33,236;34,01;34,793;35,585;36,371;37,149;37,918;38,678;39,428;40,167;40,895;41,612;42,316;43,008;43,686;44,35;45
Botswana;BWA;41,933;45,292;46,443;47,286;48,133;48,981;49,83;50,677;51,525;52,372;53,219;54,062;54,57;55,029;55,488;55,944;56,4;57,928;59,444;60,937;62,412;63,865;64,768;65,572;66,368;67,155;67,933;68,7;69,446;70,172;70,877;71,56;72,224;72,867;73,49
Central African Republic;CAF;36,825;36,906;36,987;37,068;37,149;37,231;37,312;37,394;37,475;37,557;37,639;37,72;37,802;37,884;37,966;38,069;38,193;38,339;38,506;38,694;38,904;39,135;39,388;39,663;39,959;40,277;40,618;40,98;41,364;41,77;42,198;42,648;43,12;43,614;44,13
Canada;CAN;76,582;76,62;76,887;77,152;77,414;77,675;77,951;78,34;78,724;79,103;79,478;79,81;79,888;79,967;80,045;80,122;80,213;80,396;80,578;80,758;80,937;81,096;81,137;81,178;81,218;81,259;81,3;81,35;81,411;81,482;81,562;81,653;81,752;81,862;81,98
Central Europe and the Baltics;CEB;61,39184891;61,60331237;61,69341933;61,66523865;61,6367536;61,60923061;61,58724766;61,56317794;61,53401823;61,50506979;61,47618736;61,4954533;61,55576075;61,60215569;61,64818105;61,70269222;61,76389545;61,84184543;61,92454055;61,98604688;62,02606502;62,06393449;62,08229475;62,08539855;62,0966633;62,1180222;62,15655286;62,21537914;62,2947407;62,39255474;62,52134193;62,65356713;62,8359316;63,03545324;63,23180236
Switzerland;CHE;73,926;73,869;73,815;73,762;73,708;73,654;73,6;73,546;73,492;73,438;73,383;73,375;73,401;73,427;73,452;73,478;73,504;73,53;73,556;73,581;73,607;73,631;73,653;73,674;73,696;73,718;73,739;73,761;73,797;73,849;73,915;73,996;74,092;74,202;74,327
Channel Islands;CHI;31,392;31,262;31,076;30,891;30,706;30,522;30,4;30,416;30,432;30,449;30,465;30,495;30,557;30,619;30,681;30,743;30,805;30,867;30,929;30,992;31,054;31,091;31,059;31,027;30,995;30,962;30,93;30,914;30,914;30,931;30,963;31,012;31,077;31,159;31,257
Chile;CHL;83,271;83,398;83,564;83,896;84,223;84,545;84,861;85,172;85,477;85,778;86,073;86,363;86,606;86,665;86,725;86,783;86,842;86,9;86,959;87,017;87,074;87,132;87,189;87,246;87,303;87,36;87,422;87,49;87,564;87,643;87,727;87,817;87,912;88,012;88,116
China;CHN;26,442;27,312;28,2;29,103;30,024;30,961;31,916;32,883;33,867;34,865;35,877;37,093;38,425;39,776;41,144;42,522;43,868;45,199;46,539;47,88;49,226;50,511;51,765;53,013;54,259;55,5;56,736;57,96;59,152;60,308;61,428;62,512;63,56;64,57;65,544
Cote d'Ivoire;CIV;39,345;39,716;40,088;40,461;40,835;41,21;41,587;41,964;42,342;42,741;43,155;43,568;43,983;44,399;44,817;45,234;45,652;46,071;46,491;46,91;47,33;47,751;48,172;48,593;49,014;49,444;49,881;50,326;50,779;51,239;51,706;52,18;52,661;53,149;53,644
Cameroon;CMR;39,657;40,235;40,817;41,399;41,985;42,573;43,164;43,755;44,348;44,944;45,542;46,139;46,738;47,338;47,94;48,541;49,143;49,746;50,35;50,954;51,559;52,164;52,769;53,373;53,976;54,578;55,179;55,777;56,374;56,968;57,56;58,148;58,733;59,315;59,892
Congo, Dem. Rep.;COD;30,633;31,067;31,506;31,946;32,39;32,838;33,289;33,742;34,199;34,659;35,122;35,587;36,055;36,526;37;37,481;37,971;38,47;38,976;39,491;40,013;40,544;41,082;41,627;42,18;42,74;43,307;43,88;44,46;45,046;45,638;46,235;46,837;47,444;48,055
Congo, Rep.;COG;54,324;54,743;55,162;55,58;55,996;56,413;56,832;57,299;57,766;58,231;58,695;59,156;59,617;60,076;60,533;60,988;61,441;61,893;62,346;62,8;63,256;63,712;64,169;64,627;65,085;65,543;66,001;66,459;66,916;67,373;67,829;68,283;68,736;69,188;69,638
Colombia;COL;69,481;69,949;70,415;70,874;71,328;71,777;72,223;72,662;73,098;73,53;73,957;74,379;74,797;75,211;75,62;76,024;76,423;76,816;77,204;77,587;77,964;78,335;78,701;79,061;79,415;79,764;80,108;80,446;80,778;81,104;81,425;81,74;82,05;82,354;82,652
Comoros;COM;27,869;28,366;28,435;28,39;28,346;28,301;28,257;28,213;28,168;28,124;28,08;28,036;27,992;27,947;27,903;27,875;27,863;27,867;27,886;27,921;27,973;28,04;28,123;28,223;28,338;28,47;28,619;28,784;28,965;29,164;29,38;29,613;29,864;30,132;30,418
Cabo Verde;CPV;44,12;45,044;45,973;46,902;47,834;48,768;49,704;50,637;51,572;52,505;53,435;54,291;55,146;55,997;56,846;57,689;58,529;59,363;60,194;61,016;61,821;62,322;62,821;63,317;63,81;64,3;64,784;65,261;65,732;66,195;66,652;67,102;67,545;67,982;68,412
Costa Rica;CRI;50,003;50,917;51,832;52,743;53,653;54,561;55,467;56,367;57,264;58,157;59,052;60,41;61,753;63,08;64,388;65,672;66,935;68,174;69,39;70,575;71,736;72,868;73,946;74,97;75,941;76,862;77,735;78,56;79,34;80,076;80,771;81,425;82,042;82,622;83,167
Caribbean small states;CSS;48,56112444;48,70823357;48,78063678;48,84426659;48,91029572;48,99151351;49,08025446;49,16628022;49,25166332;49,33649204;49,41182511;49,38646918;49,320906;49,23539;49,1376927;48,93628177;48,82307097;48,71965402;48,61773715;48,5133312;48,42870044;48,38381179;48,37391744;48,35694324;48,35372139;48,35964192;48,37517339;48,4023208;48,35980606;48,37405669;48,47893841;48,55212102;48,65293727;48,78791399;48,93938493
Cuba;CUB;73,364;73,676;73,827;73,977;74,127;74,277;74,426;74,618;74,855;75,089;75,323;75,555;75,785;75,947;76,041;76,134;76,227;76,32;76,413;76,505;76,597;76,689;76,781;76,827;76,861;76,896;76,93;76,977;77,037;77,109;77,194;77,292;77,401;77,523;77,657
Curacao;CUW;84,678;84,947;85,444;86,224;86,969;87,68;88,358;89,002;89,615;90,198;90,752;91,011;90,894;90,775;90,655;90,534;90,411;90,287;90,161;90,034;89,905;89,775;89,654;89,544;89,443;89,352;89,272;89,203;89,145;89,098;89,062;89,038;89,025;89,023;89,033
Cayman Islands;CYM;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
Cyprus;CYP;66,776;67,188;67,598;67,792;67,915;68,038;68,161;68,283;68,405;68,527;68,648;68,769;68,694;68,553;68,41;68,268;68,125;67,982;67,839;67,695;67,551;67,406;67,261;67,137;67,031;66,946;66,881;66,836;66,81;66,805;66,821;66,856;66,911;66,987;67,082
Czechia;CZE;75,22;75,158;75,03;74,901;74,772;74,643;74,513;74,382;74,251;74,12;73,988;73,877;73,809;73,74;73,671;73,602;73,533;73,463;73,394;73,324;73,255;73,185;73,197;73,29;73,384;73,477;73,57;73,675;73,792;73,921;74,061;74,214;74,377;74,552;74,738
Germany;DEU;73,118;73,269;73,36;73,497;73,71;73,922;74,133;74,342;74,551;74,758;74,965;75,17;75,374;75,577;75,779;75,98;76,179;76,378;76,575;76,771;76,966;77,16;77,17;77,18;77,19;77,2;77,224;77,261;77,312;77,376;77,453;77,544;77,648;77,765;77,895
Djibouti;DJI;75,957;76,114;76,161;76,207;76,254;76,3;76,347;76,393;76,439;76,485;76,532;76,578;76,624;76,67;76,716;76,761;76,807;76,853;76,899;76,944;76,999;77,064;77,138;77,222;77,314;77,417;77,528;77,648;77,777;77,915;78,062;78,217;78,38;78,552;78,732
Dominica;DMA;63,079;64,482;64,569;64,656;64,744;64,831;64,918;65,005;65,092;65,179;65,265;65,382;65,689;65,994;66,299;66,601;66,903;67,203;67,502;67,799;68,094;68,389;68,685;68,982;69,28;69,579;69,88;70,181;70,483;70,786;71,09;71,395;71,7;72,006;72,312
Denmark;DNK;84,843;84,871;84,898;84,925;84,952;84,979;85,006;85,033;85,06;85,086;85,1;85,15;85,25;85,36;85,566;85,856;86,098;86,293;86,487;86,654;86,795;86,957;87,142;87,292;87,41;87,526;87,642;87,757;87,874;87,994;88,116;88,24;88,367;88,495;88,626
Dominican Republic;DOM;55,226;55,497;55,767;56,037;56,752;57,598;58,441;59,276;60,107;60,933;61,753;62,565;63,371;64,605;66,003;67,37;68,71;70,02;71,3;72,542;73,753;74,827;75,802;76,749;77,67;78,566;79,436;80,277;81,074;81,828;82,54;83,213;83,848;84,446;85,011
Algeria;DZA;52,085;52,871;53,657;54,439;55,219;55,997;56,774;57,544;58,313;59,118;59,919;60,712;61,501;62,284;63,061;63,83;64,593;65,348;66,097;66,826;67,54;68,236;68,915;69,576;70,221;70,848;71,459;72,052;72,629;73,189;73,733;74,261;74,772;75,268;75,748
East Asia & Pacific (excluding high income);EAP;28,15842283;28,93648105;29,73764936;30,5513446;31,37729302;32,21474419;33,06768036;33,93001365;34,80812775;35,70080217;36,61727448;37,64539939;38,75275618;39,87246085;41,00334955;42,13852522;43,24642288;44,33902039;45,43600279;46,53528749;47,63735141;48,67537047;49,68775408;50,69391224;51,69730103;52,69565044;53,68977781;54,67599331;55,63924009;56,57602107;57,48453968;58,3655369;59,22148416;60,04894177;60,85124277
Early-demographic dividend;EAR;34,87106883;35,23739317;35,57947277;35,91123108;36,26210351;36,61202828;36,93290895;37,25315573;37,58339104;37,9140295;38,24798842;38,57389981;38,93242889;39,29086725;39,65536959;40,02540753;40,40411569;40,77696667;41,1574165;41,53807603;41,90298137;42,26943707;42,6346426;43,01594924;43,4013542;43,81360196;44,21601741;44,60146702;44,9830332;45,37626401;45,78781493;46,18540969;46,6251546;47,07415432;47,52314544
East Asia & Pacific;EAS;34,02071541;34,71558544;35,41797414;36,13300206;36,86176855;37,60161189;38,35467235;39,10532819;39,8729275;40,65327881;41,46103537;42,45129363;43,53303002;44,61585979;45,70232091;46,78537202;47,8347137;48,86579806;49,89869603;50,92383375;51,94690027;52,8732307;53,76436178;54,64966506;55,53605923;56,42052248;57,30274816;58,17656111;59,03460498;59,87255834;60,68223452;61,45940023;62,22573127;62,98254027;63,71061563
Europe & Central Asia (excluding high income);ECA;56,4927476;56,72571827;56,90960318;57,10543338;57,28090146;57,44367008;57,59905317;57,76250557;57,94211772;58,14026081;58,36665919;58,62097754;58,91324833;59,22493259;59,54154786;59,86153345;60,1832467;60,48462674;60,80972098;61,13480682;61,45191439;61,73265062;61,965625;62,19085578;62,41243126;62,63181757;62,85265987;63,0728826;63,30134859;63,53818026;63,76311538;63,99197909;64,16972588;64,3256308;64,56297744
Europe & Central Asia;ECS;67,56171496;67,69504594;67,80613152;67,91202341;68,02321361;68,13277128;68,2368672;68,34362085;68,45504482;68,5714218;68,69991294;68,85447025;69,05408198;69,26341937;69,47561877;69,69052066;69,90445636;70,12160933;70,33525802;70,54060928;70,74232797;70,92542931;71,09958024;71,27147157;71,44274386;71,61935976;71,80183195;71,98700655;72,17878957;72,37881916;72,58462867;72,79985755;73,03962013;73,28348617;73,5167743
Ecuador;ECU;55,09;55,709;56,226;56,74;57,254;57,766;58,277;58,785;59,291;59,796;60,299;60,799;61,118;61,316;61,514;61,711;61,907;62,104;62,3;62,495;62,69;62,851;62,988;63,125;63,261;63,398;63,534;63,67;63,821;63,986;64,166;64,361;64,57;64,792;65,029
Egypt, Arab Rep.;EGY;43,478;43,345;43,212;43,079;42,946;42,814;42,681;42,658;42,704;42,75;42,797;42,843;42,889;42,935;42,981;43,027;43,073;43,078;43,058;43,039;43,019;43;42,946;42,893;42,839;42,785;42,732;42,705;42,704;42,73;42,783;42,862;42,967;43,1;43,258
Euro area;EMU;70,9148937;71,08697642;71,24553381;71,41034619;71,59109212;71,77230449;71,95355953;72,12998081;72,30316131;72,48198242;72,67452146;72,89062659;73,13375176;73,38355275;73,6282527;73,87027655;74,10718889;74,33532507;74,56099139;74,78743359;75,01676289;75,24116984;75,45691848;75,67557631;75,88772982;76,10294155;76,31975883;76,54149982;76,76334817;76,99972317;77,23498136;77,47162405;77,71268301;77,95604113;78,20471541
Eritrea;ERI;18,905;19,59;20,294;21,015;21,755;22,514;23,293;24,088;24,903;25,735;26,587;27,455;28,341;29,244;30,164;31,099;32,051;33,017;34;34,585;35,175;35,771;36,372;36,979;37,59;38,206;38,827;39,451;40,08;40,712;41,347;41,985;42,625;43,267;43,911
Spain;ESP;75,351;75,528;75,61;75,692;75,774;75,856;75,938;76,019;76,1;76,181;76,262;76,343;76,533;76,778;77,022;77,263;77,502;77,74;77,976;78,21;78,442;78,673;78,902;79,133;79,366;79,602;79,84;80,08;80,321;80,565;80,81;81,056;81,304;81,552;81,802
Estonia;EST;71,231;71,046;70,86;70,674;70,487;70,3;70,111;69,923;69,733;69,543;69,368;69,242;69,116;68,989;68,862;68,735;68,607;68,479;68,351;68,223;68,094;67,965;67,974;68,122;68,269;68,416;68,563;68,717;68,88;69,051;69,229;69,415;69,609;69,81;70,019
Ethiopia;ETH;12,621;12,867;13,116;13,37;13,627;13,827;14,006;14,186;14,369;14,553;14,74;14,927;15,118;15,31;15,504;15,7;15,899;16,116;16,51;16,91;17,319;17,735;18,16;18,575;18,998;19,428;19,866;20,31;20,763;21,225;21,695;22,174;22,661;23,157;23,661
European Union;EUU;69,36909201;69,55900065;69,7158908;69,84568351;69,9860393;70,12683667;70,26681316;70,40152565;70,53315185;70,66976323;70,82576175;71,01225939;71,24016282;71,46197922;71,67974558;71,89799477;72,11408554;72,33315648;72,55103402;72,75852691;72,96642891;73,16082238;73,34982609;73,53880527;73,72318741;73,91413538;74,1111569;74,31371808;74,52128706;74,7405843;74,97598722;75,22018075;75,46205747;75,70388053;75,94928318
Fragile and conflict affected situations;FCS;35,17320404;35,41922606;35,66974877;35,91674626;36,08114384;36,21739238;36,39155256;36,5790281;36,7641635;36,95751403;37,16919129;37,45406432;37,71555348;37,97918872;38,2550226;38,54033223;38,81395388;39,04650504;39,39449705;39,7494228;40,11153036;40,42841904;40,74422453;41,09474586;41,4493014;41,83283694;42,21402428;42,58431853;42,92721383;43,26807795;43,639423;44,04210709;44,4016465;44,76858713;45,22087301
Finland;FIN;79,367;79,843;80,128;80,409;80,688;80,963;81,223;81,466;81,707;81,946;82,183;82,368;82,503;82,638;82,772;82,905;83,037;83,168;83,299;83,429;83,77;84,313;84,841;85,125;85,175;85,225;85,275;85,325;85,382;85,446;85,517;85,596;85,681;85,773;85,872
Fiji;FJI;41,611;42,381;43,156;43,933;44,713;45,496;46,282;46,732;47,123;47,515;47,908;48,3;48,692;49,085;49,479;49,871;50,264;50,657;51,146;51,658;52,171;52,683;53,196;53,706;54,216;54,726;55,235;55,742;56,248;56,75;57,247;57,74;58,229;58,713;59,192
France;FRA;74,056;74,229;74,401;74,572;74,743;74,912;75,082;75,25;75,417;75,614;75,871;76,127;76,38;76,632;76,883;77,13;77,377;77,621;77,868;78,117;78,369;78,622;78,878;79,135;79,394;79,655;79,917;80,18;80,444;80,709;80,975;81,242;81,509;81,777;82,044
Faroe Islands;FRO;30,594;31,154;31,872;32,596;33,33;34,071;34,822;35,354;35,654;35,86;36,337;37,175;38,022;38,714;39,247;39,781;40,147;40,341;40,536;40,731;40,926;41,088;41,225;41,363;41,501;41,638;41,777;41,914;42,064;42,225;42,398;42,583;42,779;42,987;43,206
Micronesia, Fed. Sts.;FSM;25,818;25,752;25,686;25,62;25,554;25,068;24,473;23,889;23,314;22,749;22,33;22,33;22,33;22,33;22,33;22,33;22,324;22,317;22,311;22,305;22,298;22,305;22,324;22,355;22,399;22,456;22,526;22,608;22,703;22,812;22,933;23,068;23,217;23,379;23,555
Gabon;GAB;69,143;70,462;71,749;72,999;73,921;74,797;75,654;76,49;77,306;78,102;78,879;79,633;80,368;81,083;81,778;82,452;83,107;83,742;84,359;84,955;85,533;86,092;86,634;87,156;87,651;88,118;88,559;88,976;89,37;89,741;90,092;90,423;90,735;91,029;91,307
United Kingdom;GBR;78,14;78,112;78,172;78,232;78,293;78,353;78,413;78,472;78,532;78,591;78,651;78,751;79,047;79,339;79,629;79,915;80,199;80,479;80,757;81,031;81,302;81,57;81,837;82,102;82,365;82,626;82,886;83,143;83,398;83,652;83,903;84,152;84,398;84,642;84,884
Georgia;GEO;55,038;54,799;54,559;54,32;54,08;53,841;53,6;53,36;53,12;52,879;52,638;52,398;52,441;52,83;53,218;53,605;53,992;54,379;54,765;55,15;55,535;55,919;56,303;56,685;57,067;57,448;57,837;58,231;58,632;59,039;59,453;59,872;60,297;60,727;61,162
Ghana;GHA;36,441;37,17;37,905;38,644;39,39;40,14;40,896;41,654;42,418;43,184;43,929;44,601;45,275;45,951;46,63;47,308;47,988;48,669;49,351;50,031;50,713;51,394;52,073;52,748;53,419;54,086;54,749;55,407;56,06;56,707;57,349;57,985;58,615;59,238;59,854
Gibraltar;GIB;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
Guinea;GIN;28,026;28,312;28,601;28,89;29,182;29,475;29,77;30,052;30,323;30,595;30,869;31,144;31,42;31,698;31,977;32,257;32,539;32,822;33,106;33,391;33,678;33,966;34,255;34,545;34,836;35,141;35,46;35,793;36,14;36,5;36,875;37,264;37,668;38,085;38,517
