Country Name;Country Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Austria;AUT;21596.06822;22323.13125;24782.71188;23987.20372;25546.24605;30207.06743;29645.94513;26571.75236;27212.46429;27078.70816;24487.29747;24430.49598;26334.86222;32110.11597;36614.25065;38157.37023;40382.20783;46622.96229;51581.39824;47857.44466;46611.13934;51116.89535;48250.40591;50305.35458;51314.97226;43915.22802;45061.49939;47163.74258;51194.07498;49885.99474;48716.40989;53648.71907;52176.66491;56033.57379;56833.19605
Azerbaijan;AZE;1238.271893;734.9442328;60.23512054;209.5309545;157.0635499;314.5580191;409.1855438;505.5162042;561.9068079;573.8935287;655.0972496;703.6709986;763.1088955;883.6925807;1045.013633;1578.36733;2472.957257;3851.330152;5574.468104;4950.39949;5843.533768;7189.818692;7495.865277;7875.345367;7890.840281;5500.503646;3880.685228;4147.198142;4739.794312;4805.753718;4229.910649;5408.045352;7770.594223;7133.02838;7283.83563
Burundi;BDI;202.6294462;204.6682584;184.8689705;165.3441203;161.8925843;164.9153117;143.1567412;160.278342;144.4569483;127.5141958;134.5378618;132.1595545;120.9523086;111.4066828;125.1949652;147.2346193;161.8927556;166.1627449;189.5020746;199.097633;216.7277053;230.0705774;231.6884964;234.8430454;250.5404811;280.9668313;235.2862054;236.6944726;224.8993924;210.2364945;210.0081399;214.0914554;250.6342254;192.0743054;153.9302179
Belgium;BEL;20600.37528;21041.66065;23372.61917;22283.93602;24208.55479;28413.82644;27489.55518;24820.93805;25338.44329;25252.80191;23098.88651;23015.07126;25006.1914;30655.20927;35429.40779;36809.70134;38705.1068;44319.16545;48303.39796;44923.34001;44197.39367;47760.82988;44874.17092;46964.59468;47995.7787;40893.80454;41854.54983;44035.32394;47487.21004;46716.62275;45906.28758;51658.23829;50822.25185;54690.09427;55954.61063
Benin;BEN;371.1016043;364.689296;301.773297;387.3100548;262.1298074;348.4352389;369.3943841;344.5504915;361.6019831;525.1305972;487.4241414;492.4014995;546.4638297;676.0028781;758.6958038;779.4377778;809.1470725;912.3382472;1060.602545;1024.102779;973.2442549;1059.413589;1071.525837;1168.926993;1204.399187;1002.418869;1010.533896;1054.974081;1151.74097;1130.821353;1200.194266;1318.651581;1266.42711;1394.177847;1485.38019
Burkina Faso;BFA;338.5937591;333.7060551;348.5924439;324.1115767;187.2114237;229.0922945;242.7331714;223.8539585;249.5317329;292.8369587;248.9085269;259.4852234;285.6540876;362.3739;403.8128374;441.164148;455.5136556;514.6844512;619.4375333;601.5695207;624.9572522;725.0247677;731.4701389;759.7620652;764.8616751;630.1247508;663.7423648;709.0915359;777.4656185;764.8530778;825.2370388;895.5352884;836.1183046;882.6898101;987.3213781
Bangladesh;BGD;283.0537371;272.0649485;273.4650725;280.7572745;280.6030318;309.4586808;371.9179377;379.2849177;385.6168818;388.0956843;396.6707302;394.65641;393.8864223;426.7488075;455.6140169;480.0858508;490.3880265;537.9554928;613.062041;679.2114774;757.3852804;837.3369447;859.6805364;958.2629898;1094.461997;1224.386477;1649.283809;1811.082217;1965.243727;2129.79897;2248.850788;2482.849178;2716.485928;2551.017738;2593.416074
Bulgaria;BGR;2366.529821;883.7365783;1007.344545;1278.525114;1149.89464;2259.259226;1470.192593;1361.409384;1820.448664;1660.908913;1621.262107;1770.907049;2092.982886;2719.494369;3389.687434;3899.825963;4523.146558;5888.570814;7271.303389;6988.273163;6853.948055;7849.580613;7431.957895;7795.980921;8069.600057;7268.654455;7822.499233;8696.689304;9872.385078;10372.80443;10769.94757;12972.21734;13999.67192;15883.86185;17412.41151
Bahrain;BHR;9342.538914;10434.1324;10460.15832;11151.8715;11629.35952;11900.93178;12091.78022;12254.66626;11625.03438;12123.35347;14214.48368;13573.23399;13501.47088;14486.0269;15963.94932;17966.16578;19267.28262;20908.40425;23299.49928;19465.31407;21819.32911;25032.78677;26438.67332;26989.76011;26451.79656;23734.05511;23800.00144;24784.76935;26324.40665;27259.74386;24342.84446;27147.80839;30470.52193;29290.12842;30048.21777
Bahamas, The;BHS;11473.30084;11082.35286;10873.40475;10613.06588;10991.23467;11374.60567;11783.7972;20367.57327;21667.44882;24041.09332;24940.07751;25371.92377;26781.61959;26429.12478;26650.29342;28602.41819;29184.78651;30051.84896;29392.38244;27512.9131;27473.10043;27090.83768;28552.02427;27642.74198;29137.21756;30719.40542;30616.53632;31875.48817;32642.33532;33640.33699;26178.75376;30367.86058;34957.16133;38231.77448;39455.44665
